time,accX,accY,accZ
2024-08-24 22:39:06,-0.0041956424681120555,0.001991625605151057,0.04059195578098297
2024-08-24 22:39:08,0.0005890355998417363,-0.0050656713265925645,0.05105379402637482
2024-08-24 22:39:09,0.006809519455418922,0.01068224173039198,0.06044793069362641
2024-08-24 22:39:10,0.0025416618754388765,0.007050737086683512,0.03782622277736664
2024-08-24 22:39:11,-0.007496395989437588,-0.0012673931289464235,0.048865181207656865
2024-08-24 22:39:12,-0.006991291345912032,0.0026939675677567724,0.039015546441078186
2024-08-24 22:39:13,-0.011827311564702542,0.004467373257502914,0.04232097744941712
2024-08-24 22:39:14,-0.013701995140872896,0.004058917835354805,0.04293201148509979
2024-08-24 22:39:15,-0.04613710792735219,-0.03463204418309033,0.04795827805995941
2024-08-24 22:39:16,0.0076276414270978424,0.008038066858425737,0.04849095940589905
2024-08-24 22:39:17,-0.2727788411267102,0.13473908049054445,0.02376893162727356
2024-08-24 22:39:19,-0.00875143402023241,-0.008865219466388225,0.06297392785549163
2024-08-24 22:39:20,-0.4881787723302841,-1.449693598598242,0.06928892076015472
2024-08-24 22:39:21,-0.013278741238173098,-0.013209390062838793,0.03149602711200714
2024-08-24 22:39:22,0.1261239208560437,0.04105225042439997,-0.045476135015487675
2024-08-24 22:39:23,-0.005970072277123109,0.024318277537822723,0.0642649930715561
2024-08-24 22:39:24,0.007619900718564168,0.00485422139056027,0.059772577285766605
2024-08-24 22:39:25,-0.001725735464715399,0.0010459024272859098,0.05650281429290772
2024-08-24 22:39:26,0.0019617525572539307,0.006501966761425138,0.03283153116703034
2024-08-24 22:39:27,0.023494747462682427,0.00974327025935054,0.02517343282699585
2024-08-24 22:39:28,-0.00379482411488425,0.0123508086707443,0.04360794961452484
2024-08-24 22:39:29,-0.010144718158990144,-0.0010039303824305535,0.03779347836971283
2024-08-24 22:39:30,0.004868568196543493,-0.017394790481776,0.04664090037345887
2024-08-24 22:39:31,-0.00013785053582978437,-0.0004398842062801123,0.043800907731056216
2024-08-24 22:39:32,-0.004224947924958542,0.009650683254003525,0.04916514337062836
2024-08-24 22:39:33,-0.006271322654793039,-0.007108012391254306,0.05021705746650696
2024-08-24 22:39:34,0.01012756822980009,0.020774965351447464,0.06191967487335205
2024-08-24 22:39:36,0.007817590283229947,-0.0022575734183192253,0.05042814195156098
2024-08-24 22:39:37,-0.005331611716537736,-0.0013815965596586466,0.03918453097343445
2024-08-24 22:39:38,-0.011077102376148106,-0.008663216438144446,0.041320518851280214
2024-08-24 22:39:39,-0.011263135196641088,-0.0006541389785706997,0.0435471385717392
2024-08-24 22:39:40,-0.0018129386348300614,-0.002337387911975384,0.028143233656883242
2024-08-24 22:39:41,-0.0049361075344495475,-0.003491153195500374,0.041473715901374816
2024-08-24 22:39:42,-0.007415744384634309,-0.012528956886380912,0.04733204126358032
2024-08-24 22:39:43,-0.00638898930454161,-0.003767845267429948,0.04673445582389832
2024-08-24 22:39:44,-0.0017466950775997248,-0.010383202331140639,0.046276618838310246
2024-08-24 22:39:45,-0.003878518955607433,-0.01006002489477396,0.05572454988956452
2024-08-24 22:39:46,-0.011510156075237319,0.004296771604567766,0.05464807748794556
2024-08-24 22:39:47,-0.0048601656791288405,0.006243775645270944,0.046085414886474614
2024-08-24 22:39:48,-0.009234560213517398,-0.007676306935027242,0.06075958728790284
2024-08-24 22:39:49,0.006303711889777333,0.00041518885642290117,0.05086726784706116
2024-08-24 22:39:50,0.008440031528589315,0.0003782326262444258,0.05671155989170075
2024-08-24 22:39:51,-0.0582258288608864,-0.013335333606228234,0.12970586121082306
2024-08-24 22:39:52,-0.0034870904084527868,0.02583846224471927,0.06142090737819672
2024-08-24 22:39:53,-0.016242299708537758,-0.026229348611086608,0.04599478304386139
2024-08-24 22:39:55,-0.005503992087906227,-0.024742447352036834,0.03611006498336792
2024-08-24 22:39:56,-0.030248025725595654,-0.0072782942745834595,0.05439313888549805
2024-08-24 22:39:57,0.023572081457823517,0.01014670073054731,0.0741438639163971
2024-08-24 22:39:58,-0.014681383206043393,0.0003797583840787411,0.05395518243312836
2024-08-24 22:39:59,-0.015726903051836418,-0.03328161145560444,0.04272326588630677
2024-08-24 22:40:00,-0.014376569681335242,-0.01925855392590165,0.05152040183544159
2024-08-24 22:40:01,0.00880866364343092,0.056172428335994486,0.06498887836933136
2024-08-24 22:40:02,-0.037478071334771816,-0.008782691499218346,0.05242438137531281
2024-08-24 22:40:03,-0.0003747174446471036,-0.005638296464458108,0.04404824495315552
2024-08-24 22:40:04,0.031234030737541617,0.0031028889399021867,0.059438116550445556
2024-08-24 22:40:05,0.0991066873446107,0.018022187585011125,0.050777220726013185
2024-08-24 22:40:06,0.0060048072505742315,0.0023407226521521807,0.052706801891326906
2024-08-24 22:40:08,0.007564798705279828,-0.009426853666082025,0.04795243084430695
2024-08-24 22:40:09,-0.02544013895094395,-0.007787120807915927,0.05692147493362427
2024-08-24 22:40:10,0.011282451564911753,0.0014005817379802467,0.06315226793289185
2024-08-24 22:40:11,0.005186023470014334,0.006457326924428344,0.04758230209350586
2024-08-24 22:40:12,0.0274596324772574,-0.01342319715768099,0.054475584626197816
2024-08-24 22:40:13,-0.011980036954628305,0.009453814812004567,0.0402534019947052
2024-08-24 22:40:14,0.012939700945280493,-0.004363703951239586,0.05881363391876221
2024-08-24 22:40:15,-0.0029312734460108917,0.0024822526797652245,0.05297811269760132
2024-08-24 22:40:17,0.011867699607973918,0.0012929016072303057,0.06765111565589906
2024-08-24 22:40:18,0.0035692592058330776,0.010980897406116128,0.047469450831413275
2024-08-24 22:40:19,-0.06675858386792242,-0.01819079753011465,0.05061232924461365
2024-08-24 22:40:20,0.003893918717221823,0.001444207448512316,0.04883009791374207
2024-08-24 22:40:21,-0.005436733690439724,-0.005543489344418049,0.04478791773319245
2024-08-24 22:40:22,-0.0015417603045352736,-0.01703945335932076,0.04624738276004792
2024-08-24 22:40:23,-0.007894941408885643,-0.011862419983372093,0.056125668883323675
2024-08-24 22:40:24,-0.014206246684771032,0.004914356349036098,0.05836924552917481
2024-08-24 22:40:26,0.0014250663825077937,0.009412765530869366,0.0574465548992157
